"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.079586750E0,-1.391262987E1,-8.136184818E0,-2.470884815E0
3.089583750E0,-1.353058098E1,-7.613323871E0,-2.984487866E0
3.099580750E0,-1.276849465E1,-7.206192185E0,-3.026728152E0
3.109577750E0,-1.195986449E1,-6.672672349E0,-2.585292022E0
3.119574750E0,-1.141678913E1,-6.044389611E0,-2.283184515E0
3.129571750E0,-1.085701179E1,-5.497253364E0,-2.114407559E0
3.139568750E0,-9.950361242E0,-4.829051101E0,-1.811148151E0
3.149565750E0,-8.680807933E0,-3.913336784E0,-1.413506497E0
3.159563750E0,-7.786320763E0,-3.054242810E0,-1.259884354E0
3.169560750E0,-6.956263477E0,-2.434944904E0,-1.399247476E0
3.179557750E0,-6.705378165E0,-2.083217926E0,-1.578117312E0
3.189554750E0,-6.651242888E0,-1.891704072E0,-1.770905274E0
3.199551750E0,-6.012846807E0,-1.401006319E0,-1.768378692E0
3.209548750E0,-4.113650697E0,-4.366829288E-1,-1.433436146E0
3.219545750E0,-2.064601561E0,6.711089140E-1,-8.787230766E-1
3.229542750E0,-2.130386245E-1,1.800539548E0,-5.869424108E-1
3.239539750E0,1.482431136E0,3.353851801E0,-2.596006606E-1
3.249537750E0,2.727852986E0,5.149454545E0,4.423781168E-1
3.259534750E0,3.161829824E0,7.116430408E0,1.346077575E0
3.269531750E0,3.304207186E0,9.581479118E0,1.829090917E0
3.279528750E0,3.805208318E0,1.227405527E1,1.662627119E0
3.289525750E0,5.796022110E0,1.459317443E1,1.992369152E0
3.299522750E0,9.510720792E0,1.629942353E1,3.241311611E0
3.309519750E0,1.310540420E1,1.746736978E1,4.650088879E0
3.319516750E0,1.335141762E1,1.649142154E1,5.003081780E0
3.329514750E0,1.115320718E1,1.230881696E1,3.803516718E0
3.339511750E0,8.620569917E0,9.246686261E0,2.676370592E0
3.349508750E0,7.754510740E0,8.577447871E0,2.260770383E0
3.359505750E0,8.695469241E0,8.531959457E0,1.947757820E0
3.369502750E0,1.044048889E1,7.881252648E0,1.396796908E0
3.379499750E0,1.112167665E1,6.558127733E0,6.795692503E-1
3.389496750E0,1.083278678E1,4.706922646E0,2.024177786E-1
3.399493750E0,1.039887192E1,2.379377060E0,9.111458874E-1
3.409490750E0,9.832432258E0,4.167959636E-1,2.587035077E0
3.419488750E0,8.540790507E0,-9.788414419E-1,4.414344932E0
3.429485750E0,6.422342522E0,-1.954085677E0,5.788404357E0
3.439482750E0,3.965645390E0,-2.877873829E0,6.073215215E0
3.449479750E0,1.233319868E0,-3.946333791E0,5.224556183E0
3.459476750E0,-1.460491213E0,-4.365721241E0,3.383968470E0
3.469473750E0,-3.152701151E0,-4.241221740E0,1.035036693E0
3.479470750E0,-3.455952665E0,-3.929513690E0,-1.209367627E0
3.489467750E0,-2.950463795E0,-3.422805092E0,-2.715145233E0
3.499465750E0,-2.659419221E0,-3.025823588E0,-3.472281599E0
3.509462750E0,-2.734588687E0,-3.425474346E0,-3.950177751E0
3.519459750E0,-2.764374403E0,-5.049952476E0,-4.064336450E0
3.529456750E0,-2.555238210E0,-6.848647227E0,-4.017501715E0
3.539453750E0,-1.999552895E0,-8.054217964E0,-3.815659046E0
3.549450750E0,-9.821954779E-1,-8.725881194E0,-3.392784902E0
3.559447750E0,1.454850112E-1,-9.269597406E0,-3.051188517E0
3.569444750E0,1.150568318E0,-9.838178902E0,-2.636620635E0
3.579442750E0,1.824496467E0,-1.026081097E1,-2.089244066E0
3.589439750E0,2.475496222E0,-1.019633840E1,-8.417171451E-1
3.599436750E0,2.690072957E0,-9.725187891E0,8.695183897E-1
3.609433750E0,2.068649442E0,-9.652924492E0,2.005476855E0
3.619430750E0,8.778236286E-1,-1.018664021E1,2.429825667E0
3.629427750E0,-6.963085131E-1,-1.101199107E1,2.663121386E0
3.639424750E0,-2.300937539E0,-1.173816380E1,2.797026132E0
3.649421750E0,-3.781841674E0,-1.212610551E1,2.542576357E0
3.659419750E0,-4.990007991E0,-1.196774654E1,1.916320265E0
3.669416750E0,-5.840660924E0,-1.153087182E1,9.745098245E-1
3.679413750E0,-6.249776570E0,-1.132139532E1,-2.948875107E-1
3.689410750E0,-6.218373513E0,-1.136911561E1,-1.675222022E0
3.699407750E0,-6.027850177E0,-1.135237387E1,-2.727733119E0
3.709404750E0,-5.741257088E0,-1.118878748E1,-3.493805493E0
3.719401750E0,-5.559057848E0,-1.128876201E1,-4.268873223E0
3.729398750E0,-5.940360628E0,-1.156903660E1,-5.269289721E0
3.739395750E0,-6.727986424E0,-1.191918190E1,-5.952593588E0
3.749393750E0,-7.461412039E0,-1.251611947E1,-5.889596272E0
3.759390750E0,-7.857386652E0,-1.311657823E1,-5.142478232E0
3.769387750E0,-7.768408402E0,-1.346034189E1,-3.823774397E0
3.779384750E0,-7.315252697E0,-1.354279698E1,-2.260126020E0
3.789381750E0,-6.526039383E0,-1.328666672E1,-6.860375865E-1
3.799378750E0,-5.752580806E0,-1.262898477E1,4.574228565E-1
3.809375750E0,-5.404272110E0,-1.164560705E1,7.716241591E-1
3.819372750E0,-4.850213344E0,-1.028479976E1,8.565776244E-2
3.829370750E0,-4.543777728E0,-8.902638431E0,-1.636455567E0
3.839367750E0,-4.809863462E0,-7.654991714E0,-4.025345462E0
3.849364750E0,-3.028500443E0,-6.655285653E0,-6.255800956E0
3.859361750E0,2.116340064E0,-5.558205909E0,-6.581546416E0
